,name,address,kurtosis_oxygen,pregnant,education-num,relationship,skewness_glucose,mean_glucose,std_oxygen,capital-gain,skewness_oxygen,kurtosis_glucose,personal_info,education,fnlwgt,class,std_glucose,income,mean_oxygen,hours-per-week,capital-loss
1994,Max Fanney,"7949 Monica Trail
Gregorytown, SC 21132",2.7340031430000002,f,7.0, Husband,-0.212867253,112.8984375,47.54555447,0.0,6.620489662000001,0.289800874,"Craft-repair|United-States
Married-civ-spouse -- Private|White", 11th,73715.0,0.0,54.23687051, <=50K,18.23244147,40.0,0.0
1995,Maurice Addie,"0954 James Junctions Suite 451
New Erika, MI 27421",6.127888596,f,10.0, Own-child,0.019027066000000002,113.1171875,25.80687929,0.0,40.20414748,0.123550053,"Exec_managerial|United-States
Never-married -- Private|Black", Some-college,161874.0,0.0,46.73556279, <=50K,4.935618729,40.0,0.0
1996,Corey Hernandez,"786 Smith Orchard Apt. 344
Port Brittneyside, AK 49736",2.7543921260000004,f,4.0, Husband,15.02731718,51.8671875,58.52660783,2580.0,6.393432547000001,3.2681052139999998,"Adm_clerical|United-States
Married-civ-spouse -- Private|White", 7th-8th,75577.0,1.0,35.85939798, <=50K,21.65802676,50.0,0.0
1997,Frederick Gomez,"USNV Thompson
FPO AA 12825",4.99039229,f,10.0, Wife,0.37904416799999996,123.765625,35.66572708,0.0,24.09019475,-0.120700856,"?|United-States
Married-civ-spouse -- ?|White", Some-college,123147.0,0.0,41.95970619, >50K,7.254180602000001,40.0,1887.0
1998,Brent Burrell,"84819 Scott Vista
Kevinfurt, NE 29868",11.13107666,f,7.0, Husband,-0.032081052,107.859375,14.88445567,0.0,140.45504,0.522796736,"?|United-States
Married-civ-spouse -- ?|White", 11th,484298.0,0.0,52.29180958, <=50K,1.6379598659999999,30.0,0.0
1999,Thomas Bommarito,"1471 Wilson Pass
West Scott, CO 07041",5.852168784,f,14.0, Husband,0.41007854,113.8359375,25.00795407,0.0,37.55903121,0.00332375,"Prof-specialty|India
Married-civ-spouse -- Self-emp-inc|Asian-Pac-Islander", Masters,79586.0,0.0,47.25839498, >50K,5.015050167,40.0,0.0
2000,Steven Tovar,"54505 Tucker Shoals Apt. 617
South Morgan, CT 88805",2.8912635410000003,f,10.0, Own-child,0.09655889,136.1875,51.62597253,0.0,6.989988345,-0.051037888,"Adm-clerical|United-States
Never-married -- Private|White", Some-college,132053.0,0.0,-4697.185826, <=50K,17.27842809,35.0,1721.0
2001,Danny Smith,"59305 Pope Field
West Johnfort, OH 16653",9.334983515,TRUE,13.0, Unmarried,0.31714113,99.578125,17.60616829,0.0,100.9733446,0.48709309,"Sales|United-States
Never-married -- Private|White", Bachelors,340428.0,0.0,47.05293053, >50K,2.6237458190000003,40.0,0.0
2002,Albert Berry,"3044 Holmes Lakes
Delgadofort, OH 75100",9.588639417000001,f,9.0, Husband,3.1082397210000003,93.2734375,15.17086524,0.0,110.0131655,0.733140039,"Sales|United-States
Married-civ-spouse -- Self-emp-inc|White", HS-grad,148577.0,0.0,34.48770497, >50K,2.045150502,55.0,0.0
2003,Devin Starks,"099 Cynthia Courts
Williamsstad, IN 09041",8.389716401,t,9.0, Not-in-family,0.14077927099999998,112.640625,15.36689585,0.0,92.01562614,0.044744482,"Other-service|United-States
Widowed -- Private|White", HS-grad,140849.0,0.0,45.24529229, <=50K,2.7449832780000003,24.0,0.0
2004,Larry Hawkins,"865 Stephanie Overpass
Hillbury, TN 13782",7.207992405,f,9.0, Unmarried,0.041158075,110.5546875,19.92888027,0.0,60.55503889,0.28897940000000005,"Exec-managerial|United-States
Never-married -- Private|White", HS-grad,178915.0,0.0,55.00679057, <=50K,3.6396321069999997,40.0,0.0
2005,Devon Walker,"3576 David Light
Kirkport, VA 24595",10.47886097,f,9.0, Unmarried,-0.136854052,105.0390625,12.94254239,0.0,152.8372479,0.460307334,"Other-service|United-States
Divorced -- Private|White", HS-grad,65706.0,0.0,53.30959141, <=50K,2.056020067,40.0,0.0
2006,Robert Tanzosch,"307 Rachel Knoll Apt. 523
Mendozabury, WY 60587",8.348741715,f,13.0, Husband,1.170268604,87.734375,18.98035129,0.0,74.93636702,0.629082884,"Prof-specialty|Germany
Married-civ-spouse -- Private|White", Bachelors,206470.0,0.0,40.69618463, <=50K,2.554347826,40.0,0.0
2007,Charles Guedjian,"411 Harvey Land
Port Johnny, WA 75021",0.841739875,f,9.0, Own-child,2.232983407,66.8515625,80.61287231,0.0,-0.637751734,1.802132263,"Handlers_cleaners|United-States
Never-married -- Private|White", HS-grad,187770.0,1.0,58.08803796, <=50K,67.02090301,30.0,0.0
2008,Billy Brown,"424 Robyn Stravenue Suite 406
South David, GA 95890",10.55263169,f,9.0, Not-in-family,0.482593127,115.5546875,18.81410688,0.0,117.08694150000001,-0.10566308199999999,"Handlers-cleaners|United-States
Never-married -- Private|White", HS-grad,197344.0,0.0,4252.312029, <=50K,1.989130435,50.0,0.0
2009,David Turner,"405 Dawn Unions
Taylorchester, MN 07845",10.2084451,f,9.0, Husband,0.019663453,108.6796875,14.62610032,0.0,127.6783784,0.17841631300000002,"Farming-fishing|United-States
Married-civ-spouse -- Self-emp-not-inc|White", HS-grad,50990.0,0.0,47.30220885, <=50K,1.947324415,30.0,0.0
2010,Terrell Taylor,"USCGC Jenkins
FPO AE 81537",0.9119882090000001,f,10.0, Unmarried,24.78356363,30.3359375,62.77812351,0.0,0.59605133,4.838853688,"Prof-specialty|United-States
Divorced -- Private|White", Some-college,102076.0,1.0,35.84259803, <=50K,73.26505017,32.0,0.0
2011,William West,"692 Tiffany Cape Suite 776
New Stacey, OK 93653",12.22915688,FALSE,10.0, Husband,1.463629724,100.890625,12.01289375,0.0,198.3949571,0.24734587800000002,"Craft-repair|United-States
Married-civ-spouse -- Private|White", Some-college,234327.0,0.0,36.56548799, <=50K,1.5852842809999999,40.0,0.0
2012,Joseph Johnson,"1084 Schaefer Falls Suite 836
East Anthonyview, NM 41521",6.059849442999999,f,6.0, Husband,-0.034468391,130.0859375,27.99747644,0.0,38.15478586,-0.04658483099999999,"Craft-repair|Portugal
Married-civ-spouse -- Private|White", 10th,60668.0,0.0,4640.262441, <=50K,5.050167224,40.0,0.0
2013,Jorge Thompson,"7628 Ryan Views Apt. 783
North Susanbury, IL 96538",9.199513421,f,9.0, Not-in-family,0.20994169199999999,111.1953125,21.99934068,34095.0,88.17385086,0.43431877700000004,"Exec-managerial|United-States
Divorced -- Self-emp-not-inc|White", HS-grad,145574.0,1.0,44.15297601, <=50K,2.652173913,60.0,0.0
2014,Wayne Brown,"9612 Nelson Ridge Suite 913
Gordontown, IA 79138",11.02527864,f,15.0, Husband,1.970177673,83.6015625,16.51724638,0.0,128.9578122,0.733184318,"Prof-specialty|United-States
Married-civ-spouse -- Self-emp-not-inc|White", Prof-school,42402.0,0.0,37.65869335, >50K,1.698160535,30.0,2415.0
2015,Joshua Michael,"471 Robert Mill
Lake Sarahshire, SD 27092",2.518534974,f,4.0, Not-in-family,9.184122277,58.015625,53.90701661,0.0,5.524968445,2.3559655840000002,"Machine-op-inspct|United-States
Widowed -- Private|White", 7th-8th,200922.0,1.0,34.10782177, <=50K,22.63294314,40.0,0.0
2016,Aaron Davis,"379 Rodriguez Inlet
Fisherbury, MD 83114",1.694861154,f,10.0, Not-in-family,3.50914516,67.5703125,63.33319576,0.0,1.962960382,2.080023822,"Adm-clerical|United-States
Never-married -- Private|White", Some-college,201454.0,1.0,54.79217605, <=50K,43.18729097,40.0,0.0
2017,Brian Thuss,"PSC 3143, Box 7658
APO AE 40857",9.944732254,t,10.0, Not-in-family,0.299325133,118.703125,14.753744199999998,0.0,129.8977708,0.291791003,"Sales|United-States
Never-married -- Private|White", Some-college,187901.0,0.0,46.93135935, <=50K,2.3913043480000002,40.0,1504.0
2018,Joshua House,"USNS Le
FPO AE 65139",9.046182958,f,9.0, Not-in-family,3.230216187,69.6640625,15.74142844,0.0,102.14877740000001,1.11719549,"Other-service|United-States
Never-married -- State-gov|Black", HS-grad,180283.0,0.0,38.170930799999994, <=50K,2.565217391,40.0,0.0
2019,Frankie Cook,"13756 Anita Ford Apt. 259
North Aaron, PA 40525",11.43467599,f,7.0, Own-child,0.48264429200000003,97.171875,12.59077472,0.0,169.9231026,0.721308334,"Craft-repair|United-States
Never-married -- Private|White", 11th,194138.0,0.0,45.65617246, <=50K,1.557692308,20.0,0.0
2020,Norbert Herring,"7560 Bobby Fall Suite 330
Julieport, OH 01896",6.927002803,f,9.0, Unmarried,-0.68067275,126.1328125,20.62514093,0.0,54.31595774,-0.098372045,"Priv-house-serv|United-States
Divorced -- Private|Black", HS-grad,272209.0,0.0,51.78944317, <=50K,3.772575251,99.0,0.0
2021,Robert Seward,"PSC 3133, Box 1528
APO AA 28100",3.427857041,f,13.0, Husband,8.888969807,58.5703125,44.35852458,0.0,11.75397158,2.74142524,"Prof-specialty|Philippines
Married-civ-spouse -- Federal-gov|White", Bachelors,197069.0,1.0,44.24411748, >50K,14.9673913,40.0,0.0
2022,Thomas Stone,"79462 Larry Summit Apt. 924
West Stephanie, MI 87240",6.334432615,f,16.0, Not-in-family,0.083811125,124.734375,29.29076210000001,0.0,40.57575061,-0.056718060999999986,"Prof-specialty|United-States
Never-married -- Private|White", Doctorate,447739.0,0.0,4783.949146, <=50K,4.907190635,60.0,0.0
2023,Clay Carlson,"24843 Alyssa Plaza
New Richard, NV 35908",13.36774683,f,16.0, Husband,-0.011105393,116.4140625,12.13249794,99999.0,217.72594130000002,0.059016108,"Exec-managerial|United-States
Married-civ-spouse -- Self-emp-inc|White", Doctorate,184965.0,0.0,51.14188709, >50K,1.1956521740000001,40.0,0.0
2024,Marvin Martin,"43099 Michelle Extension
Franklinville, NC 06398",8.419689707,f,10.0, Unmarried,-0.5377032970000001,142.1953125,20.56071539,0.0,80.13408983,0.024181319,"Prof-specialty|United-States
Divorced -- Private|White", Some-college,93223.0,0.0,56.81604893, <=50K,3.066889632,35.0,0.0
2025,Joseph Capley,"012 Rebecca Manor
Port Mirandaview, AZ 17394",1.918327209,f,15.0, Husband,10.72618039,52.265625,61.65925428,0.0,2.660526975,2.8704905380000003,"Prof-specialty|United-States
Married-civ-spouse -- Private|White", Prof-school,310774.0,1.0,38.12673856, >50K,31.28344482,50.0,0.0
2026,Roy Kellar,"699 Fitzpatrick Path Suite 947
Port Crystalhaven, ND 49684",0.9829582459999999,f,10.0, Not-in-family,-0.27286313100000004,131.921875,73.33235543,0.0,-0.648081065,0.08298171900000001,"Sales|United-States
Divorced -- Private|Black", Some-college,359796.0,0.0,50.55606563, <=50K,50.14548495,40.0,0.0
2027,Don Brann,"012 Juarez Union
Port Jason, WV 08629",10.17700642,f,10.0, Not-in-family,2.445834491,87.8359375,16.61678791,0.0,114.8002263,0.5635050420000001,"Other-service|United-States
Divorced -- Private|White", Some-college,162432.0,0.0,36.76270557, <=50K,1.9841137119999999,40.0,0.0
2028,Steve Flores,"9703 Hopkins Wells
South Samanthaside, IA 58115",2.273136348,f,13.0, Not-in-family,20.16571328,46.28125,61.26358403,0.0,4.238551365,4.047551177,"Exec-managerial|United-States
Divorced -- Private|White", Bachelors,380357.0,1.0,34.20433486, <=50K,30.241638800000004,40.0,0.0
2029,David Smith,"7170 Christopher Village Suite 674
Lake Scott, NM 75808",0.34489365200000005,f,10.0, Own-child,10.17820522,50.375,82.23541097,0.0,-1.134392158,2.9601984089999998,"Other-service|United-States
Never-married -- Private|White", Some-college,251579.0,1.0,38.17107871, <=50K,88.7458194,14.0,0.0
2030,Henry Crespo,"PSC 1440, Box 0352
APO AE 65789",10.5875614,f,13.0, Wife,4.3595670539999976,73.0234375,15.91842902,0.0,127.0888578,1.014496527,"Prof-specialty|United-States
Married-civ-spouse -- Private|White", Bachelors,286634.0,0.0,35.53133847, >50K,1.959866221,50.0,0.0
2031,Brock Jones,"Unit 9091 Box 2571
DPO AP 18808",2.936264579,f,9.0, Unmarried,13.586890700000001,39.484375,46.45606648,0.0,8.414207098,3.617343951,"Adm_clerical|United-States
Never-married -- Private|White", HS-grad,152035.0,1.0,40.40768499, <=50K,17.57274247,40.0,0.0
2032,Robert Coen,"USCGC Roberts
FPO AP 79030",4.37381393,,10.0, Husband,,117.765625,34.42940761,0.0,18.58006009,0.199995898,, Some-college,153486.0,,50.31517607, <=50K,8.14632107,40.0,
2033,Andrew Hodge,"41409 Dunlap Ridge Suite 227
Johnville, ME 85652",10.67177018,F,9.0, Unmarried,-0.298442521,129.8984375,13.22221969,7443.0,153.6812272,0.036332414,"Handlers-cleaners|United-States
Never-married -- Private|White", HS-grad,213307.0,0.0,50.58221029, <=50K,2.1705685619999997,35.0,0.0
2034,Donald Doyle,"48674 Sherry Alley Suite 529
West Nicholas, RI 38799",17.94152657,f,9.0, Unmarried,-1.5016414630000001,118.984375,11.99718496,0.0,340.3664605,0.17331023899999998,"Farming-fishing|United-States
Never-married -- Self-emp-not-inc|White", HS-grad,29814.0,0.0,77.1397863, <=50K,0.836956522,50.0,0.0
2035,John Phipps,"523 Valencia Port
Lake Caitlinhaven, CO 23919",6.935708113,f,10.0, Unmarried,0.760414743,125.953125,21.40864595,0.0,54.03943202,-0.061189147,"Prof_specialty|United-States
Divorced -- Private|White", Some-college,182254.0,0.0,43.02213445, <=50K,4.04264214,40.0,0.0
2036,Richard Huey,"350 Lewis Haven
Angelaton, IN 39486",10.07677028,f,11.0, Husband,2.079828901,81.5390625,19.92756811,0.0,104.74516109999999,0.860457336,"?|United-States
Married-civ-spouse -- ?|White", Assoc-voc,27187.0,0.0,38.68904527, >50K,2.158026756,12.0,2415.0
2037,Shawn Vazquez,"42827 Giles Glens Apt. 381
Christineberg, WA 33426",2.7114610580000003,f,10.0, Own-child,13.10900637,46.0234375,53.29952895,0.0,6.5163111639999975,3.352441179,"Sales|United-States
Never-married -- State-gov|Black", Some-college,145651.0,1.0,-3722.240271, <=50K,20.84531773,12.0,1602.0
2038,Timothy Mitchell,"949 Jeffrey Locks Apt. 530
New Troy, LA 76242",1.774047381,f,4.0, Husband,-0.34755494299999995,128.5703125,66.77215801,0.0,1.637069511,0.012314253,"Craft-repair|United-States
Married-civ-spouse -- Self-emp-inc|White", 7th-8th,35723.0,0.0,51.05292652, >50K,33.30434783,50.0,0.0
2039,Ryan Mitchel,"708 Kimberly Mountains Suite 924
Thomasmouth, ID 94023",12.13853418,f,5.0, Unmarried,-0.22149834899999998,117.9375,15.00993682,0.0,158.96931709999996,0.25248119199999997,"Sales|United-States
Widowed -- Private|White", 9th,217971.0,0.0,51.8425727, <=50K,1.390468227,13.0,0.0
2040,Charles Wing,"752 Jeffrey Mountains
West Amyfurt, WA 37220",8.099209086,f,10.0, Husband,0.87277234,118.9921875,19.67242693,0.0,72.16017501,0.06059169900000001,"Other-service|United-States
Married-civ-spouse -- Private|White", Some-college,323790.0,0.0,42.512773100000004, <=50K,2.800167224,40.0,0.0
2041,Matthew Dehn,"137 Sharp Flats Apt. 780
Ashleytown, OK 61092",8.821718097,f,10.0, Unmarried,1.4822092580000001,106.9375,16.12455909,0.0,93.1796507,0.649429729,"Adm-clerical|United-States
Widowed -- Local-gov|White", Some-college,242670.0,0.0,40.03470174, <=50K,2.3603678930000003,40.0,0.0
2042,Louis Stallworth,"476 Kevin Tunnel
Jenniferton, VT 33302",9.321328361,FALSE,1.0, Wife,-0.337950979,134.59375,17.32743942,4508.0,95.5438228,-0.018033735,"Machine-op-inspct|Cambodia
Married-civ-spouse -- Private|Asian-Pac-Islander", Preschool,112137.0,0.0,51.01905856, <=50K,2.075250836,40.0,0.0
2043,Marion Goodrich,"9647 Hodges Lodge Apt. 719
East Joel, MS 63637",11.71209581,f,6.0, Husband,1.319137513,82.9375,12.34358134,0.0,183.0370127,0.5290886260000001,"Transport-moving|United-States
Married-civ-spouse -- Private|White", 10th,101684.0,0.0,42.15721135, <=50K,1.715719064,40.0,0.0
2044,Ronald Hahn,"0780 Robert Ford Apt. 721
North Paulview, MA 94771",8.9106771,FALSE,9.0, Wife,0.99210625,99.7578125,18.61480091,0.0,89.31267857,0.6348653000000001,"?|Mexico
Married-civ-spouse -- ?|White", HS-grad,412156.0,0.0,41.40986939, <=50K,2.622909699,40.0,0.0
2045,Juan Muirhead,"22687 Michelle Springs Suite 659
Robertville, AZ 11754",2.890254342,t,10.0, Own-child,9.087356462999999,63.0859375,52.92638355,0.0,7.578930279,2.6948427880000003,"Sales|United-States
Never-married -- Private|White", Some-college,27049.0,1.0,39.57607929, <=50K,19.627090300000006,20.0,0.0
2046,Norman Sykes,"46450 Lisa Lights
West Robert, HI 99545",8.466196457999999,F,14.0, Wife,0.492992714,102.3203125,17.51536844,15024.0,85.15354745,0.654417288,"Exec-managerial|United-States
Married-civ-spouse -- Private|White", Masters,183273.0,1.0,43.88015169, >50K,2.780936455,32.0,0.0
2047,James Bonner,"09320 Smith Trace Apt. 263
Allenfort, MI 15391",16.10944959,f,13.0, Husband,-0.532189049,129.375,11.89615511,0.0,291.8992255,-0.14220215,"Protective-serv|England
Married-civ-spouse -- Private|Black", Bachelors,247205.0,0.0,60.30210403, <=50K,0.9431438129999999,40.0,0.0
2048,Douglas Cruz,"00791 Bryant Mount
Lake Deborah, OK 30553",8.311412858999999,f,9.0, Unmarried,-0.018457874,114.6640625,21.27690716,2346.0,73.53109899,0.103979214,"Machine-op-inspct|?
Married-spouse-absent -- Private|White", HS-grad,97304.0,0.0,47.5187919, <=50K,2.885451505,40.0,0.0
2049,Keith Dickerson,"3992 Tina Station
New Kevin, WI 25716",-0.861442064,f,14.0, Not-in-family,13.74960917,16.2734375,50.81271252,0.0,0.49081429600000004,3.750763581,"Prof-specialty|United-States
Never-married -- Private|White", Masters,195176.0,1.0,45.49995104, <=50K,178.42558530000005,80.0,0.0
2050,Michael Collins,"301 Daniel Path
Jameshaven, MO 41601",1.429772905,f,9.0, Not-in-family,0.127060565,157.6640625,43.67296592,0.0,1.7165607619999999,-0.728489332,"Craft_repair|United-States
Never-married -- Private|White", HS-grad,193995.0,0.0,54.37489617, <=50K,28.03846154,44.0,0.0
2051,Peter Moore,"4995 Austin Path Suite 704
West Omar, VT 48383",11.67497741,f,10.0, Not-in-family,-0.393304031,108.2109375,16.54184448,0.0,146.7866762,0.237302567,"Prof-specialty|United-States
Separated -- Self-emp-not-inc|White", Some-college,231347.0,0.0,-5228.507381, <=50K,1.617056856,20.0,0.0
2052,William Nolan,"19564 Jennifer Fork Apt. 738
Whiteheadchester, OK 34333",9.610458689,f,10.0, Husband,0.025900189,149.6640625,13.87756775,0.0,128.9612193,-0.288795702,"Craft-repair|United-States
Married-civ-spouse -- Private|White", Some-college,418405.0,0.0,48.93542897, <=50K,2.469899666,40.0,0.0
2053,Rod Steele,"61482 Joel Run Suite 634
Autumntown, LA 34245",8.074870162,f,9.0, Husband,1.290223573,89.4375,18.90254419,0.0,71.31761612,0.561311955,"Exec-managerial|United-States
Married-civ-spouse -- Private|White", HS-grad,49626.0,1.0,40.4904985, <=50K,2.62541806,40.0,0.0
2054,James Jessop,"263 Sweeney Glen Apt. 861
South John, UT 78430",-0.816324388,f,7.0, Husband,-0.19311539600000002,131.8515625,73.70650984,2635.0,-1.157791274,0.036626774,"Other-service|United-States
Married-civ-spouse -- Private|Black", 11th,326342.0,0.0,52.62931839, <=50K,113.3704013,37.0,0.0
2055,Winston Johnson,"5094 Jason Turnpike Suite 436
Christopherside, MT 97570",10.570031599999998,f,9.0, Husband,-0.07644379700000001,119.7890625,15.02470037,0.0,129.237294,-0.065925969,"Craft-repair|United-States
Married-civ-spouse -- Private|White", HS-grad,273803.0,0.0,48.35491384, <=50K,1.7650501669999998,40.0,0.0
2056,Oliver Brawn,"53669 Rachel Islands Suite 963
New Jennifer, GA 06412",14.18013696,f,10.0, Husband,-0.087225555,121.5546875,11.59043105,99999.0,242.8677525,0.083099139,"Exec-managerial|United-States
Married-civ-spouse -- Private|White", Some-college,171338.0,0.0,50.90935704, >50K,1.098662207,50.0,0.0
2057,William Stiles,"1510 Karen Haven
Rebeccaburgh, MT 02378",8.504430607,f,7.0, Unmarried,-0.370585699,128.21875,17.29720596,0.0,84.71398259,-0.00416558,"Other-service|United-States
Separated -- Private|White", 11th,94392.0,0.0,48.9363326, <=50K,2.77090301,20.0,0.0
2058,William Gattis,"43445 Mary Trace
Nicolechester, CT 01279",9.021101189,f,15.0, Husband,1.5364216080000002,84.6796875,15.43432804,99999.0,105.29619380000001,0.504917799,"Prof-specialty|United-States
Married-civ-spouse -- Private|White", Prof-school,176814.0,0.0,39.86460162, >50K,2.652173913,50.0,0.0
2059,Dennis Williams,"2583 Martinez Island Suite 893
Port Danielberg, CA 59486",1.3598266719999998,f,7.0, Not-in-family,0.09937567,92.875,79.06566690000002,0.0,-0.10653694699999999,0.653816387,"Machine-op-inspct|United-States
Never-married -- Private|White", 11th,248754.0,0.0,53.19377901, <=50K,42.14715719,40.0,0.0
2060,Carl Hornsby,"37574 Davis Camp
Josephside, MO 35553",0.8133990640000001,f,15.0, Husband,34.93484417,7.0625,57.00518572,0.0,-0.126617647,5.835200668,"Prof-specialty|United-States
Married-civ-spouse -- Self-emp-not-inc|White", Prof-school,185129.0,1.0,33.628891499999995, >50K,111.8444816,40.0,1887.0
2061,Tony Dixon,"PSC 0221, Box 8572
APO AA 09767",11.57437119,f,6.0, Own-child,-0.160793855,123.65625,15.81846595,0.0,149.31769269999995,0.204057546,"Other-service|United-States
Never-married -- Private|White", 10th,36251.0,0.0,49.41650747, <=50K,1.7909699000000001,15.0,0.0
2062,Carl Weber,"Unit 6081 Box 0282
DPO AE 19788",8.244277356,f,13.0, Husband,1.69943492,87.5546875,18.84315433,0.0,75.56304754,0.6126208710000001,"Exec-managerial|United-States
Married-civ-spouse -- Self-emp-inc|White", Bachelors,189092.0,0.0,38.99094618, <=50K,2.647157191,45.0,0.0
2063,Robert Curry,"44814 Zamora Throughway
East Meganhaven, NE 48392",4.039773524,f,10.0, Husband,1.80120201,186.0234375,35.41652108,0.0,17.41695233,-1.4648096659999998,"Adm-clerical|United-States
Married-civ-spouse -- Private|Black", Some-college,549413.0,0.0,52.89870403, >50K,10.19899666,40.0,0.0
2064,Willie Elford,"388 Lindsey Mission Suite 352
West Justin, PA 45592",8.416524292,f,12.0, Own-child,0.524338903,91.953125,19.59117072,0.0,76.96434128,0.44357630200000003,"?|United-States
Never-married -- ?|White", Assoc-acdm,381741.0,0.0,46.39030397, <=50K,2.764214047,20.0,1721.0
2065,Corey Rose,"48053 Jeremiah Estate
Jeremychester, TN 50588",-0.713518139,f,9.0, Own-child,0.462083597,135.2734375,80.49672908,0.0,-1.3532475480000001,-0.111229859,"Handlers-cleaners|United-States
Never-married -- Private|White", HS-grad,131088.0,0.0,41.95583892, <=50K,117.37792639999999,25.0,0.0
2066,Harry Sawyer,"492 Pollard Station Suite 761
Phillipsville, UT 15466",6.007198672,f,10.0, Other-relative,11.23645634,52.4140625,28.52613112,2174.0,39.50849172,2.764478065,"Adm-clerical|United-States
Never-married -- Federal-gov|White", Some-college,134026.0,1.0,35.95929281, <=50K,6.075250836,40.0,0.0
2067,Charles Perryman,"136 Kane Points
New Larry, VT 78663",8.202760346,f,9.0, Not-in-family,-0.34988326299999994,129.40625,20.16102161,0.0,71.51378291,-0.072911778,"Handlers-cleaners|United-States
Never-married -- Private|White", HS-grad,695136.0,0.0,53.41515432, <=50K,2.7215719060000003,30.0,0.0
2068,Jerry Gordon,"PSC 1913, Box 4951
APO AE 54398",9.22140455,t,12.0, Unmarried,-0.01913178,128.7421875,15.44462884,0.0,107.12427,0.102810014,"Prof-specialty|United-States
Divorced -- Local-gov|White", Assoc-acdm,119199.0,0.0,52.27066668, <=50K,2.394648829,48.0,0.0
2069,Elias Ulloa,"515 Williams Mills
Dustinfurt, OR 11114",9.037362098,f,13.0, Husband,-0.180780687,105.109375,14.18444101,0.0,110.0297906,0.12668004,"Exec-managerial|?
Married-civ-spouse -- Self-emp-inc|White", Bachelors,120277.0,0.0,50.62056067, <=50K,2.248327759,40.0,0.0
2070,Brian Fair,"7074 Bryant Port
New Michelle, AL 91335",9.179244286,f,13.0, Unmarried,0.725825273,100.3984375,17.3308743,0.0,93.43444343,0.301167055,"Prof-specialty|United-States
Divorced -- Federal-gov|White", Bachelors,44706.0,0.0,43.28671488, >50K,2.194816054,50.0,0.0
2071,Juan Torbert,"7655 Steven Bridge
New Drew, WI 69342",15.52514182,F,10.0, Own-child,-0.096358884,132.15625,10.79513493,0.0,298.5286187,0.011548518,"Machine-op-inspct|United-States
Divorced -- Private|White", Some-college,199947.0,0.0,49.72917867, <=50K,1.013377926,30.0,0.0
2072,Keith Loy,"46552 Sullivan Street
Whiteville, OR 51827",8.14142665,f,9.0, Wife,1.7163492530000002,98.4453125,21.51929079,5013.0,75.13799205,0.820056637,"Other-service|United-States
Married-civ-spouse -- Private|White", HS-grad,196673.0,0.0,42.7384503, <=50K,3.816053512,40.0,0.0
2073,James Richardson,"USNS Weber
FPO AP 40774",13.22063164,f,9.0, Husband,2.54110028,101.375,11.12031332,2829.0,245.15235660000002,0.145436024,"Machine-op-inspct|United-States
Married-civ-spouse -- Private|White", HS-grad,231141.0,0.0,-3469.3524250000005, <=50K,1.5016722409999999,40.0,0.0
2074,Ken Howard,"1266 Rice Villages Apt. 837
Port Christopher, NE 06842",3.60267656,f,13.0, Wife,-0.200793737,130.640625,41.90497842,0.0,,-0.278637857,"Prof-specialty|United-States
Married-civ-spouse -- Local-gov|Black", Bachelors,317443.0,0.0,50.3760444,,11.64297659,40.0,0.0
2075,Joseph Milam,"12742 Michael Avenue
Jenkinston, MO 54672",1.456423391,f,10.0, Own-child,44.60158751,18.1171875,66.32182537,0.0,1.335181593,6.446705558,"Exec-managerial|United-States
Never-married -- Private|Black", Some-college,146679.0,1.0,-2929.766978, <=50K,50.10785953,30.0,0.0
2076,Matthew Long,"3020 Williams Key
North Bettystad, IN 13347",1.2427586959999999,f,10.0, Own-child,-0.11029069,113.6875,56.95591752,0.0,0.156954171,0.30847785,"Transport-moving|United-States
Never-married -- Private|White", Some-college,283499.0,0.0,45.65936206, <=50K,36.09615385,30.0,0.0
2077,Jared Domingo,"07888 Steve Trail
Lake Jessicaburgh, WV 56340",11.20698538,FALSE,12.0, Own-child,1.626215652,87.359375,12.32373922,0.0,175.2216541,0.9210216459999999,"Prof-specialty|United-States
Never-married -- Private|White", Assoc-acdm,118310.0,0.0,44.80090233, <=50K,1.8996655519999999,16.0,0.0
2078,Ron Thornton,"90614 Miles Hills Apt. 716
West Charles, MS 03701",0.27344841,f,9.0, Husband,39.75576706,10.015625,74.32885883,2829.0,-1.0638179540000001,6.180543919,"Handlers-cleaners|Mexico
Married-civ-spouse -- Private|White", HS-grad,234962.0,1.0,30.85601248, <=50K,100.20652170000001,30.0,0.0
2079,Aaron Spriggs,"0988 Jeffrey Shoal Apt. 378
Melissatown, DE 53705",7.755108956,f,10.0, Unmarried,3.663411327,80.171875,19.32016954,0.0,68.4904738,0.744221989,"Adm-clerical|United-States
Separated -- Private|White", Some-college,127647.0,0.0,34.90189585, <=50K,3.060200669,35.0,0.0
2080,Anthony Pisciotta,"907 Allen Coves
North Christina, AR 21605",7.673578363,f,9.0, Not-in-family,2.529359158,103.8203125,15.668096499999999,0.0,80.31319918,0.6621320279999999,"?|United-States
Separated -- ?|Black", HS-grad,123382.0,0.0,40.21921058, <=50K,3.1187290969999997,40.0,2001.0
2081,Daniel Lackey,"06855 Brandon Mountains Apt. 703
Smithmouth, SD 77205",0.027521155,f,10.0, Not-in-family,45.32426718,24.7578125,85.28956551,0.0,-1.326408834,6.465642517,"Prof_specialty|United-States
Divorced -- State-gov|Black", Some-college,181641.0,1.0,30.23624328, <=50K,113.70903009999999,37.0,0.0
